transaction_id,date,libelle_brut,montant,merchant,payment_channel,transaction_type,recurring,income_flag,normalized_description
TXN001234,2025-08-28,PF LAKE TX,-149.2,Unknown,Unknown,Unknown,False,False,Unknown
TXN001235,2025-08-31,GRUBHUB WILCOXCHESTER,-203.14,Grubhub,Card Online,Purchase,False,False,Grubhub Delivery
TXN001236,2025-09-02,SUBWAY EAST PA,-217.73,Unknown,Unknown,Unknown,False,False,Unknown
TXN001237,2025-09-02,BEST BUY TARAFORT PA,-304.74,Best Buy,Card POS,Purchase,False,False,Best Buy Electronics
TXN001238,2025-09-04,CVS PHARMACY EAST NE,-488.79,CVS Pharmacy,Card POS,Purchase,False,False,CVS Pharmacy Pharmacy
TXN001239,2025-09-04,GOLDS GYM ERICSTAD NV,-26.15,Gold's Gym,Card POS,Subscription,True,False,Gold's Gym Gym
TXN001240,2025-09-04,MORTGAGE PAYMENT BANK OF AMERICA APR,-89.96,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN001241,2025-09-04,UBEREATS LAKE,-290.05,Uber Eats,Card Online,Purchase,False,False,Uber Eats Delivery
TXN001242,2025-09-04,MORTGAGE PAYMENT CHASE APR,-149.15,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN001243,2025-09-05,GRUBHUB RICHARDSLAND,-132.4,Grubhub,Card Online,Purchase,False,False,Grubhub Delivery
TXN001244,2025-09-06,CHIPOTLE NEW OK,-243.83,Chipotle,Card POS,Purchase,True,False,Chipotle Restaurant
TXN001245,2025-09-07,AMZ*TN84BO 27140,-357.96,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN001246,2025-09-08,CON EDISON 47713,-84.98,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN001247,2025-09-09,VERIZON SCHULTZVIEW PA,-117.18,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN001248,2025-09-10,MORTGAGE PAYMENT CITIBANK OCT,-133.06,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN001249,2025-09-12,GOLDS GYM NORTH FL,-94.14,Gold's Gym,Card POS,Subscription,True,False,Gold's Gym Gym
TXN001250,2025-09-14,COMCAST TOWNSENDSIDE NH,-106.8,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN001251,2025-09-16,IKEA CHRISTIANBURY NJ,-343.12,Unknown,Unknown,Unknown,False,False,Unknown
TXN001252,2025-09-16,SUBWAY SOUTH AZ,-411.94,Unknown,Unknown,Unknown,False,False,Unknown
TXN001253,2025-09-16,BEST BUY LAKE NY,-452.77,Best Buy,Card POS,Purchase,False,False,Best Buy Electronics
TXN001254,2025-09-17,MORTGAGE PAYMENT CITIBANK SEP,-104.1,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN001255,2025-09-18,SMITH MNTHLY SEP,-144.95,Unknown,Unknown,Unknown,False,False,Unknown
TXN001256,2025-09-18,CON EDISON 61142,-59.43,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN001257,2025-09-18,COMCAST NORTH NC,-118.13,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN001258,2025-09-20,SQ *COFFEE WEST,-437.62,Starbucks,Card POS,Purchase,True,False,Starbucks Coffee
TXN001259,2025-09-21,MORTGAGE PAYMENT CITIBANK JUL,-97.02,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN001260,2025-09-22,MORTGAGE PAYMENT CHASE OCT,-9.76,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN001261,2025-09-25,ACH DEPOSIT SOLUTIONS LLC SALARY,1955.29,Employer,Transfer,Income,True,True,Employer Salary
TXN001262,2025-09-28,WALGREENS JOHNMOUTH MT,-198.63,Walgreens,Card POS,Purchase,False,False,Walgreens Pharmacy
TXN001263,2025-09-28,CON EDISON 21552,-66.47,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN001264,2025-09-29,COMCAST JOSHUABURGH OR,-77.14,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN001265,2025-09-29,BEST BUY LAKE MD,-225.53,Best Buy,Card POS,Purchase,True,False,Best Buy Electronics
TXN001266,2025-09-29,IKEA TIMOTHYMOUTH SD,-156.88,Unknown,Unknown,Unknown,False,False,Unknown
TXN001267,2025-09-29,VENMO *TAYLOR,1789.07,Venmo,Transfer,Income,True,True,Venmo Freelance
TXN001268,2025-10-02,CHIPOTLE WEST NH,-209.88,Chipotle,Card POS,Purchase,False,False,Chipotle Restaurant
TXN001269,2025-10-03,GRUBHUB SOUTH,-269.21,Grubhub,Card Online,Purchase,False,False,Grubhub Delivery
TXN001270,2025-10-04,EQUINOX LEEFURT CT,-145.29,Unknown,Unknown,Unknown,False,False,Unknown
TXN001271,2025-10-04,CHIPOTLE NEW GU,-56.05,Chipotle,Card POS,Purchase,True,False,Chipotle Restaurant
TXN001272,2025-10-06,ETSY INC TIZ2Z7 72971,-220.72,Etsy,Card Online,Purchase,False,False,Etsy E-commerce
TXN001273,2025-10-07,AT&T PAYMENT 39870,-58.86,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN001274,2025-10-07,APPLE STORE NORTH MH,-289.04,Apple Store,Card POS,Purchase,True,False,Apple Store Electronics
TXN001275,2025-10-08,LOWES NORTH NJ,-497.83,Unknown,Unknown,Unknown,False,False,Unknown
TXN001276,2025-10-08,MORTGAGE PAYMENT BANK OF AMERICA APR,-89.29,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN001277,2025-10-09,CHIPOTLE JESSICAHAVEN CA,-405.65,Chipotle,Card POS,Purchase,True,False,Chipotle Restaurant
TXN001278,2025-10-10,MORTGAGE PAYMENT BANK OF AMERICA JAN,-107.26,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN001279,2025-10-12,AT&T PAYMENT 94917,-106.77,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN001280,2025-10-13,CVS PHARMACY KELLYBERG WY,-492.77,CVS Pharmacy,Card POS,Purchase,True,False,CVS Pharmacy Pharmacy
TXN001281,2025-10-14,LA FITNESS NEW NC,-130.88,Planet Fitness,Card POS,Subscription,True,False,Planet Fitness Gym
TXN001282,2025-10-14,DOORDASH MAYERHAVEN,-497.11,DoorDash,Card Online,Purchase,False,False,DoorDash Delivery
TXN001283,2025-10-14,COMCAST MELANIESTAD ID,-6.08,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN001284,2025-10-16,LA FITNESS AGUILARMOUTH VT,-64.95,Planet Fitness,Card POS,Subscription,True,False,Planet Fitness Gym
TXN001285,2025-10-17,WALGREENS NEW ND,-401.17,Walgreens,Card POS,Purchase,False,False,Walgreens Pharmacy
TXN001286,2025-10-18,CON EDISON 92989,-17.67,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN001287,2025-10-19,COMCAST NORTH AS,-142.08,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN001288,2025-10-19,WENDYS PORT MI,-332.07,Unknown,Unknown,Unknown,False,False,Unknown
TXN001289,2025-10-20,VERIZON MCCORMICKVIEW NE,-82.38,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN001290,2025-10-20,PELOTON MEMBERSHIP NOV,-17.12,Unknown,Unknown,Unknown,False,False,Unknown
TXN001291,2025-10-22,EQUINOX JENNIFERTOWN PA,-142.45,Unknown,Unknown,Unknown,False,False,Unknown
TXN001292,2025-10-23,MCDS NORTH,-314.34,McDonald's,Card POS,Purchase,True,False,McDonald's Fast Food
TXN001293,2025-10-24,HOME DEPOT NEW WI,-286.86,State Farm,Transfer,Direct Debit,True,False,State Farm Home
TXN001294,2025-10-24,MORTGAGE PAYMENT US BANK OCT,-104.15,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN001295,2025-10-24,VERIZON WUVILLE NY,-61.26,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN001296,2025-10-25,WALGREENS PORT NC,-472.87,Walgreens,Card POS,Purchase,True,False,Walgreens Pharmacy
TXN001297,2025-10-26,WILLIAMS MNTHLY JAN,-10.15,Unknown,Unknown,Unknown,False,False,Unknown
TXN001298,2025-10-29,ZELLE PAYMENT CRUZ,-305.02,Zelle,Transfer,Transfer,False,False,Zelle P2P
TXN001299,2025-10-30,PELOTON MEMBERSHIP NOV,-22.93,Unknown,Unknown,Unknown,False,False,Unknown
TXN001300,2025-10-31,EQUINOX MARKSPORT SC,-137.61,Unknown,Unknown,Unknown,False,False,Unknown
TXN001301,2025-10-31,VERIZON NORTH AL,-46.34,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN001302,2025-11-02,GOLDS GYM WEST MS,-124.1,Gold's Gym,Card POS,Subscription,True,False,Gold's Gym Gym
TXN001303,2025-11-03,PELOTON MEMBERSHIP DEC,-8.57,Unknown,Unknown,Unknown,False,False,Unknown
TXN001304,2025-11-04,PF FIELDSTON KS,-94.53,Unknown,Unknown,Unknown,False,False,Unknown
TXN001305,2025-11-04,MORTGAGE PAYMENT CITIBANK MAR,-65.31,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN001306,2025-11-05,SMITH MNTHLY MAY,-15.79,Unknown,Unknown,Unknown,False,False,Unknown
TXN001307,2025-11-06,EQUINOX HUNTERSHIRE DC,-132.87,Unknown,Unknown,Unknown,False,False,Unknown
TXN001308,2025-11-06,EBAY INC FEGRQO USA,-288.8,eBay,Card Online,Purchase,True,False,eBay E-commerce
TXN001309,2025-11-06,SMITH RENT MAY,-122.16,Landlord,Transfer,Direct Debit,True,False,Landlord Rent
TXN001310,2025-11-07,CVS PHARMACY BARRETTBURY CA,-391.97,CVS Pharmacy,Card POS,Purchase,True,False,CVS Pharmacy Pharmacy
TXN001311,2025-11-09,HOME DEPOT WEST DC,-258.02,State Farm,Transfer,Direct Debit,True,False,State Farm Home
TXN001312,2025-11-11,GRUBHUB WILLIAMSVILLE,-72.62,Grubhub,Card Online,Purchase,False,False,Grubhub Delivery
TXN001313,2025-11-11,PF SANCHEZHAVEN MS,-128.0,Venmo,Transfer,Income,False,True,Venmo Freelance
TXN001314,2025-11-15,VENMO PAYMENT MILLER RECEIVED,1538.57,Venmo,Transfer,Income,True,True,Venmo Freelance
TXN001315,2025-11-16,COMCAST PATRICKBURGH MO,-95.35,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN001316,2025-11-17,PAYPAL TRANSFER 6D5CD524 RECEIVED,1864.32,PayPal,Transfer,Transfer,True,False,PayPal P2P
TXN001317,2025-11-18,RENT PAYMENT MAR BROWN,-130.06,Landlord,Transfer,Direct Debit,True,False,Landlord Rent
TXN001318,2025-11-18,UE *FOOD LAKE,-358.79,McDonald's,Card POS,Purchase,False,False,McDonald's Fast Food
TXN001319,2025-11-19,PF NEW MN,-122.22,Unknown,Unknown,Unknown,False,False,Unknown
TXN001320,2025-11-19,CON EDISON 46179,-116.47,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN001321,2025-11-20,LOWES WEST KY,-362.68,Unknown,Unknown,Unknown,False,False,Unknown
TXN001322,2025-11-21,AT&T PAYMENT 84447,-21.15,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN001323,2025-11-22,BEST BUY SANDERSTOWN AZ,-451.84,Best Buy,Card POS,Purchase,True,False,Best Buy Electronics
TXN001324,2025-11-22,AT&T PAYMENT 24214,-112.43,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN001325,2025-11-22,APPLE STORE LEESHIRE FM,-286.56,Apple Store,Card POS,Purchase,True,False,Apple Store Electronics
TXN001326,2025-11-24,PELOTON MEMBERSHIP AUG,-23.36,Unknown,Unknown,Unknown,False,False,Unknown
TXN001327,2025-11-24,MCDS RENEEBURGH,-460.43,McDonald's,Card POS,Purchase,True,False,McDonald's Fast Food
TXN001328,2025-11-26,T-MOBILE NEW VT,-9.76,Unknown,Unknown,Unknown,False,False,Unknown
TXN001329,2025-11-26,CON EDISON 41508,-34.67,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN001330,2025-11-26,T-MOBILE WEST ND,-102.97,Unknown,Unknown,Unknown,False,False,Unknown
TXN001331,2025-11-26,CON EDISON 40491,-91.63,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN001332,2025-11-28,IKEA DEBBIESHIRE NH,-93.47,Unknown,Unknown,Unknown,False,False,Unknown
TXN001333,2025-11-29,GLOBAL INC SAL JUL,1553.55,Unknown,Unknown,Credit,False,False,Unknown
TXN001334,2025-11-30,DIRECT DEP SERVICES CO PAYROLL,1645.51,Employer,Transfer,Income,True,True,Employer Salary
TXN001335,2025-12-02,ETSY INC 1Z4PAQ 82657,-495.45,Etsy,Card Online,Purchase,True,False,Etsy E-commerce
TXN001336,2025-12-03,CVS PHARMACY SOUTH DE,-475.43,CVS Pharmacy,Card POS,Purchase,True,False,CVS Pharmacy Pharmacy
TXN001337,2025-12-04,GRUBHUB IANMOUTH,-455.88,Grubhub,Card Online,Purchase,False,False,Grubhub Delivery
TXN001338,2025-12-05,CON EDISON 13574,-97.07,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN001339,2025-12-06,WILLIAMS MNTHLY APR,-95.94,Unknown,Unknown,Unknown,False,False,Unknown
TXN001340,2025-12-08,LOWES NORTH ND,-263.77,Unknown,Unknown,Unknown,False,False,Unknown
TXN001341,2025-12-10,WIRE TRANSFER 3DB60590,-294.1,Wire Transfer,Transfer,Transfer,False,False,Wire Transfer Wire
TXN001342,2025-12-10,PF *GYM HICKSTON,-103.69,Gold's Gym,Card POS,Subscription,True,False,Gold's Gym Gym
TXN001343,2025-12-14,APPLE STORE FRANKBURGH DC,-208.07,Apple Store,Card POS,Purchase,True,False,Apple Store Electronics
TXN001344,2025-12-15,CON EDISON 58873,-84.11,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN001345,2025-12-15,T-MOBILE EAST CT,-24.86,Unknown,Unknown,Unknown,False,False,Unknown
TXN001346,2025-12-15,VERIZON SMITHSIDE UT,-70.87,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN001347,2025-12-16,BROWN RENT NOV,-9.17,Landlord,Transfer,Direct Debit,True,False,Landlord Rent
TXN001348,2025-12-17,AMZN*7RXN5V 64432 USA,-6.01,Amazon,Card Online,Purchase,False,False,Amazon E-commerce
TXN001349,2025-12-18,WENDYS NEW UT,-332.69,Unknown,Unknown,Unknown,False,False,Unknown
TXN001350,2025-12-21,WIRE TRANSFER AD1C03AB,-49.59,Wire Transfer,Transfer,Transfer,False,False,Wire Transfer Wire
TXN001351,2025-12-21,IKEA FOSTERSIDE ME,-492.8,Unknown,Unknown,Unknown,False,False,Unknown
TXN001352,2025-12-22,EBAY INC 9B5V0L USA,-465.84,eBay,Card Online,Purchase,False,False,eBay E-commerce
TXN001353,2025-12-22,VERIZON NEW VI,-85.25,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN001354,2025-12-23,SQ *COFFEE PATRICIABERG,-337.44,Starbucks,Card POS,Purchase,False,False,Starbucks Coffee
TXN001355,2025-12-24,EQUINOX NORTH CO,-51.16,Unknown,Unknown,Unknown,False,False,Unknown
TXN001356,2025-12-26,WILLIAMS MNTHLY APR,-40.72,Unknown,Unknown,Unknown,False,False,Unknown
TXN001357,2025-12-26,AMZN*3KZO25 46317 USA,-79.05,Amazon,Card Online,Purchase,False,False,Amazon E-commerce
TXN001358,2025-12-26,STRBCKS LAKE,-217.98,Starbucks,Card POS,Purchase,True,False,Starbucks Coffee
TXN001359,2025-12-27,EBAY INC A4YLJX USA,-395.05,eBay,Card Online,Purchase,False,False,eBay E-commerce
TXN001360,2025-12-28,EQUINOX RACHAELSTAD AK,-117.59,Unknown,Unknown,Unknown,False,False,Unknown
TXN001361,2025-12-28,GOLDS GYM SOUTH NH,-23.85,Gold's Gym,Card POS,Subscription,True,False,Gold's Gym Gym
TXN001362,2025-12-29,ZELLE PAYMENT WASHINGTON,-440.44,Zelle,Transfer,Transfer,False,False,Zelle P2P
TXN001363,2025-12-30,INDUSTRIES SAL AUG,1597.81,Unknown,Unknown,Credit,False,False,Unknown
TXN001364,2025-12-30,VERIZON DESTINYSTAD CA,-18.79,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN001365,2025-12-31,CON EDISON 92800,-27.23,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN001366,2026-01-01,WALGREENS PORT TN,-300.19,Walgreens,Card POS,Purchase,False,False,Walgreens Pharmacy
TXN001367,2026-01-02,MORTGAGE PAYMENT US BANK DEC,-47.32,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN001368,2026-01-02,AT&T PAYMENT 67144,-123.59,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN001369,2026-01-03,WIRE TRANSFER 041D8E0A,-10.95,Wire Transfer,Transfer,Transfer,False,False,Wire Transfer Wire
TXN001370,2026-01-03,VNM *DAVIDSON,2122.19,Unknown,Unknown,Credit,False,False,Unknown
TXN001371,2026-01-04,DIRECT DEP TECH CORP PAYROLL,2445.67,Employer,Transfer,Income,True,True,Employer Salary
TXN001372,2026-01-05,WALGREENS WEST FM,-7.26,Walgreens,Card POS,Purchase,False,False,Walgreens Pharmacy
TXN001373,2026-01-05,SQ *COFFEE CHRISTINAFURT,-427.96,Starbucks,Card POS,Purchase,True,False,Starbucks Coffee
TXN001374,2026-01-09,GRUBHUB SARAVILLE,-102.67,Grubhub,Card Online,Purchase,False,False,Grubhub Delivery
TXN001375,2026-01-13,PF RACHELFORT FM,-58.24,Unknown,Unknown,Unknown,False,False,Unknown
TXN001376,2026-01-13,PELOTON MEMBERSHIP FEB,-63.2,Unknown,Unknown,Unknown,False,False,Unknown
TXN001377,2026-01-14,COMCAST RICETON CT,-85.48,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN001378,2026-01-14,MORTGAGE PAYMENT CHASE FEB,-134.45,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN001379,2026-01-14,CON EDISON 77606,-98.9,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN001380,2026-01-14,LA FITNESS LAKE ID,-9.23,Planet Fitness,Card POS,Subscription,True,False,Planet Fitness Gym
TXN001381,2026-01-15,LOWES LAKE NY,-409.03,Unknown,Unknown,Unknown,False,False,Unknown
TXN001382,2026-01-15,EQUINOX HOWELLTOWN SC,-146.57,Unknown,Unknown,Unknown,False,False,Unknown
TXN001383,2026-01-16,COMCAST MOORESTAD WI,-125.53,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN001384,2026-01-17,ZELLE PAYMENT PRICE,-51.18,Zelle,Transfer,Transfer,False,False,Zelle P2P
TXN001385,2026-01-17,SOLUTIONS LLC SAL MAY,1577.6,Unknown,Unknown,Credit,False,False,Unknown
TXN001386,2026-01-18,GOLDS GYM EAST MT,-63.34,Gold's Gym,Card POS,Subscription,True,False,Gold's Gym Gym
TXN001387,2026-01-20,WIRE TRANSFER 80ACF8CA,-479.16,Wire Transfer,Transfer,Transfer,False,False,Wire Transfer Wire
TXN001388,2026-01-21,T-MOBILE THOMASFURT NV,-31.49,Unknown,Unknown,Unknown,False,False,Unknown
TXN001389,2026-01-22,PANERA LAKE KY,-433.3,Unknown,Unknown,Unknown,False,False,Unknown
TXN001390,2026-01-25,CVS PHARMACY PORT MA,-328.78,CVS Pharmacy,Card POS,Purchase,False,False,CVS Pharmacy Pharmacy
TXN001391,2026-01-26,UE *FOOD SIMPSONCHESTER,-50.67,McDonald's,Card POS,Purchase,False,False,McDonald's Fast Food
TXN001392,2026-01-27,CON EDISON 54052,-120.57,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN001393,2026-01-27,WENDYS CRUZTOWN AR,-275.2,Unknown,Unknown,Unknown,False,False,Unknown
TXN001394,2026-01-28,DUNKIN KELLYBURGH MN,-151.74,Unknown,Unknown,Unknown,False,False,Unknown
TXN001395,2026-01-29,VERIZON WEST NE,-120.3,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN001396,2026-01-29,GRUBHUB CONRADSTAD,-100.07,Grubhub,Card Online,Purchase,True,False,Grubhub Delivery
TXN001397,2026-01-30,MORTGAGE PAYMENT US BANK OCT,-35.94,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN001398,2026-01-30,DD *DELIVERY EAST,-151.87,Instacart,Card Online,Purchase,False,False,Instacart Delivery
TXN001399,2026-02-02,SQ *COFFEE CHRISTINETOWN,-366.57,Starbucks,Card POS,Purchase,True,False,Starbucks Coffee
TXN001400,2026-02-05,ETSY INC RO47MG 71703,-457.59,Etsy,Card Online,Purchase,True,False,Etsy E-commerce
TXN001401,2026-02-06,DIRECT DEP SOLUTIONS LLC PAYROLL,1991.37,Employer,Transfer,Income,True,True,Employer Salary
TXN001402,2026-02-07,AMZ*R1WPDM 70705,-287.49,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN001403,2026-02-08,BROWN MNTHLY FEB,-130.18,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN001404,2026-02-08,CHIPOTLE GLOVERFURT OK,-9.21,Chipotle,Card POS,Purchase,False,False,Chipotle Restaurant
TXN001405,2026-02-08,PF LAKE DC,-95.61,Unknown,Unknown,Unknown,False,False,Unknown
TXN001406,2026-02-09,ACH DEPOSIT GLOBAL INC SALARY,2408.59,Employer,Transfer,Income,True,True,Employer Salary
TXN001407,2026-02-10,RENT PAYMENT SEP JOHNSON,-95.84,Landlord,Transfer,Direct Debit,True,False,Landlord Rent
TXN001408,2026-02-11,LA FITNESS NEW VA,-124.06,Planet Fitness,Card POS,Subscription,True,False,Planet Fitness Gym
TXN001409,2026-02-14,APPLE STORE DAVIDMOUTH ME,-277.27,Apple Store,Card POS,Purchase,True,False,Apple Store Electronics
TXN001410,2026-02-15,AMZ*EJ9DUQ 18650,-284.34,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN001411,2026-02-16,WIRE TRANSFER DF09060E,-450.23,Wire Transfer,Transfer,Transfer,True,False,Wire Transfer Wire
TXN001412,2026-02-17,DD *DELIVERY LAKE,-343.44,Instacart,Card Online,Purchase,False,False,Instacart Delivery
TXN001413,2026-02-20,SQ *STARBUCKS JOSHUAVIEW,-458.55,Starbucks,Card POS,Purchase,True,False,Starbucks Coffee
TXN001414,2026-02-20,DOORDASH LAKE,-66.25,DoorDash,Card Online,Purchase,False,False,DoorDash Delivery
TXN001415,2026-02-22,PAYPAL TRANSFER B360F34B RECEIVED,2102.74,PayPal,Transfer,Transfer,False,False,PayPal P2P
TXN001416,2026-02-24,GOLDS GYM BESTFORT RI,-142.43,Gold's Gym,Card POS,Subscription,True,False,Gold's Gym Gym
TXN001417,2026-02-26,COMCAST LONGCHESTER HI,-125.99,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN001418,2026-02-26,CVS PHARMACY EDWARDSMOUTH FM,-329.62,CVS Pharmacy,Card POS,Purchase,True,False,CVS Pharmacy Pharmacy
TXN001419,2026-02-26,EBAY INC 60AXUK USA,-428.39,eBay,Card Online,Purchase,True,False,eBay E-commerce
TXN001420,2026-02-27,ACH DEPOSIT INDUSTRIES SALARY,1768.27,Employer,Transfer,Income,True,True,Employer Salary
TXN001421,2026-03-04,APPLE STORE ERINSHIRE AZ,-420.85,Apple Store,Card POS,Purchase,False,False,Apple Store Electronics
TXN001422,2026-03-05,DOORDASH EAST,-488.8,DoorDash,Card Online,Purchase,False,False,DoorDash Delivery
TXN001423,2026-03-05,COMCAST ALYSSASTAD GA,-144.82,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN001424,2026-03-06,SUBWAY NEW KS,-312.69,Unknown,Unknown,Unknown,False,False,Unknown
TXN001425,2026-03-06,DD *DELIVERY NORTH,-138.4,Instacart,Card Online,Purchase,True,False,Instacart Delivery
TXN001426,2026-03-06,BEST BUY NORTH MD,-76.17,Best Buy,Card POS,Purchase,False,False,Best Buy Electronics
TXN001427,2026-03-07,CVS PHARMACY NORTH WA,-416.68,CVS Pharmacy,Card POS,Purchase,True,False,CVS Pharmacy Pharmacy
TXN001428,2026-03-07,AMZN*O03IZL 68038 USA,-355.13,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN001429,2026-03-09,INDUSTRIES SAL JAN,1711.41,Unknown,Unknown,Credit,False,False,Unknown
TXN001430,2026-03-10,AT&T PAYMENT 17562,-89.27,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN001431,2026-03-10,LA FITNESS ANDRESVILLE WY,-81.47,Planet Fitness,Card POS,Subscription,True,False,Planet Fitness Gym
TXN001432,2026-03-12,WIRE TRANSFER 9CC36203,-461.11,Wire Transfer,Transfer,Transfer,True,False,Wire Transfer Wire
TXN001433,2026-03-13,SQ *COFFEE NORTH,-121.02,Starbucks,Card POS,Purchase,True,False,Starbucks Coffee
TXN001434,2026-03-13,LA FITNESS SOUTH WY,-52.02,Planet Fitness,Card POS,Subscription,True,False,Planet Fitness Gym
TXN001435,2026-03-15,GRUBHUB LAKE,-255.48,Grubhub,Card Online,Purchase,True,False,Grubhub Delivery
TXN001436,2026-03-15,T-MOBILE SOUTH PA,-110.91,Unknown,Unknown,Unknown,False,False,Unknown
TXN001437,2026-03-15,PELOTON MEMBERSHIP JUL,-42.0,Unknown,Unknown,Unknown,False,False,Unknown
TXN001438,2026-03-16,ZELLE PAYMENT FIGUEROA,-205.91,Zelle,Transfer,Transfer,False,False,Zelle P2P
TXN001439,2026-03-17,CON EDISON 25623,-118.41,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN001440,2026-03-23,LOWES YOUNGHAVEN NY,-339.05,Unknown,Unknown,Unknown,False,False,Unknown
TXN001441,2026-03-25,PF *GYM PORT,-103.11,Gold's Gym,Card POS,Subscription,True,False,Gold's Gym Gym
